user,credits,is_active,is_verified,is_locked,wage
STUD19926,0,1,0,0,NA
STUD19441,41,1,1,0,Peníze
STUD74674,30,1,1,0,Peníze
STUD39969,10,1,1,0,Peníze
STUD56491,26,1,1,0,Peníze
STUD84785,0,1,0,0,NA
STUD60093,121,1,1,0,Peníze
STUD88619,121,1,1,0,Peníze
STUD15932,30,1,1,0,Peníze
STUD29551,71,1,1,0,Peníze
STUD32489,20,1,0,0,NA
STUD5047,141,1,1,0,Peníze
STUD92513,51,1,1,0,Peníze
STUD32544,46,1,1,0,Peníze
STUD81685,26,1,1,0,Peníze
STUD2852,0,1,1,0,NA
STUD46419,121,1,1,0,Peníze
STUD57432,116,1,1,0,Peníze
STUD2390,121,1,1,0,Peníze
STUD60940,0,1,0,0,NA
STUD76047,11,1,1,0,NA
STUD33688,135,1,1,0,Peníze
STUD44129,91,1,1,0,Peníze
STUD56371,20,1,0,0,NA
STUD92389,36,1,1,0,Peníze
STUD39844,0,1,0,0,NA
STUD26463,121,1,1,0,Peníze
STUD37339,136,1,1,0,Peníze
STUD6920,31,1,1,0,Peníze
STUD96721,141,1,1,0,Peníze
STUD10441,20,1,0,0,NA
STUD4593,111,1,1,0,Peníze
STUD75758,0,1,1,0,NA
STUD93575,141,1,1,0,Peníze
STUD84091,91,1,1,0,Peníze
STUD80181,121,1,1,0,Peníze
STUD31803,101,1,1,0,Peníze
STUD28606,121,1,1,0,Peníze
STUD66114,0,0,1,0,Peníze
STUD50758,76,1,1,0,Peníze
STUD88097,25,1,1,0,Peníze
STUD94294,51,1,1,0,Peníze
STUD96100,151,1,1,0,Peníze
STUD42450,0,1,0,0,NA
STUD98357,121,1,1,0,Peníze
STUD74891,51,1,1,0,Peníze
STUD91599,141,1,1,0,Peníze
STUD84932,141,1,1,0,Peníze
STUD45676,46,1,1,0,Peníze
STUD8659,121,1,1,0,Peníze
STUD83604,26,1,1,0,Peníze
STUD57284,121,1,1,0,Peníze
STUD64682,0,1,0,0,NA
STUD37802,121,1,1,0,Peníze
STUD71394,121,1,1,0,Peníze
STUD52915,26,1,1,0,Peníze
STUD82103,111,1,1,0,Peníze
STUD53415,0,1,0,0,NA
STUD19538,101,1,1,0,Peníze
STUD62516,121,1,1,0,Peníze
STUD92754,26,1,1,0,Peníze
STUD82280,61,1,1,0,Peníze
STUD47346,0,1,0,0,NA
STUD60647,11,1,1,0,Peníze
STUD39259,36,1,1,0,Peníze
STUD92314,131,1,1,0,Peníze
STUD76058,0,0,1,0,Peníze
STUD8041,20,1,0,0,NA
STUD53377,121,1,1,0,Peníze
STUD51381,111,1,1,0,Peníze
STUD75402,55,1,1,0,Peníze
STUD74772,46,1,1,0,Peníze
STUD23173,30,1,1,0,Peníze
STUD12917,0,1,0,0,NA
STUD74551,121,1,1,0,Peníze
STUD79088,121,1,1,0,Peníze
STUD10558,46,1,1,0,Peníze
STUD46915,0,1,1,0,NA
STUD1881,25,1,1,0,Peníze
STUD20632,26,1,1,0,Peníze
STUD73818,0,1,1,0,NA
STUD29734,101,1,1,0,Peníze
STUD66719,121,1,1,0,Peníze
STUD23128,0,1,0,0,NA
STUD19505,115,1,1,0,Peníze
STUD46085,0,1,0,0,NA
STUD18149,26,1,1,0,Peníze
STUD40364,0,1,0,0,NA
STUD81948,121,1,1,0,Peníze
STUD98912,50,1,1,0,Peníze
STUD4501,0,1,0,0,NA
STUD87222,141,1,1,0,Peníze
STUD40829,0,1,0,0,NA
STUD90971,0,1,0,0,NA
STUD72428,0,1,0,0,NA
STUD75898,121,1,1,0,Peníze
STUD2273,0,1,1,0,NA
STUD49734,26,1,1,0,Peníze
STUD53515,0,1,0,0,NA
STUD50114,51,1,1,0,Peníze
STUD89032,10,1,1,0,Peníze
STUD42117,31,1,1,0,Peníze
STUD37822,66,1,1,0,Peníze
STUD84007,81,1,1,0,Peníze
STUD7330,11,1,1,0,Peníze
STUD94121,51,1,1,0,Peníze
STUD73044,121,1,1,0,Peníze
STUD40522,26,1,1,0,Peníze
STUD17987,0,1,1,0,NA
STUD99323,0,1,0,0,NA
STUD46375,0,1,1,0,NA
STUD49220,0,1,1,0,Peníze
STUD50893,0,1,1,0,NA
STUD41363,121,1,1,0,Peníze
STUD7088,0,1,1,0,NA
STUD22540,91,1,1,0,Peníze
STUD7253,0,0,1,0,Peníze
STUD24727,81,1,1,0,Peníze
STUD49169,0,1,1,0,NA
STUD2295,45,1,1,0,Peníze
STUD88085,141,1,1,0,Peníze
STUD94986,20,1,1,1,Peníze
STUD80339,11,1,1,0,Peníze
STUD25298,20,1,0,0,NA
STUD67078,141,1,1,0,Peníze
STUD90445,95,1,1,0,Peníze
STUD19517,121,1,1,0,Peníze
STUD55959,121,1,1,0,Peníze
STUD24003,26,1,1,0,Peníze
STUD81730,141,1,1,0,Peníze
STUD5865,91,1,1,0,Peníze
STUD78265,41,1,1,0,Peníze
STUD74976,0,0,1,0,Peníze
STUD63979,10,1,1,0,Peníze
STUD78315,121,1,1,0,Peníze
STUD2506,0,1,0,0,NA
STUD73447,45,1,1,0,Peníze
STUD20848,61,1,1,0,Peníze
STUD15828,136,1,1,0,Peníze
STUD30154,0,1,1,0,NA
STUD49053,0,1,1,1,Peníze
STUD1861,121,1,1,0,Peníze
STUD5231,26,1,1,0,Peníze
STUD17125,121,1,1,0,Peníze
STUD17630,31,1,1,0,Peníze
STUD31433,101,1,1,0,Peníze
STUD73149,91,1,1,0,Peníze
STUD67894,85,1,1,0,Peníze
STUD99399,46,1,1,0,Peníze
STUD24574,0,1,0,0,NA
STUD83113,121,1,1,0,Peníze
STUD53120,25,1,1,0,Peníze
STUD4216,121,1,1,0,Peníze
STUD4035,0,0,1,0,Peníze
STUD54328,106,1,1,0,Peníze
STUD33712,121,1,1,0,Peníze
STUD27460,51,1,1,0,Peníze
STUD72336,0,1,0,0,NA
STUD81821,111,1,1,0,Peníze
STUD33429,30,1,1,0,Peníze
STUD32096,151,1,1,0,Peníze
STUD12194,1,1,1,0,Peníze
STUD10645,25,1,1,0,Peníze
STUD63290,51,1,1,0,Peníze
STUD42417,41,1,1,0,Trendaro
STUD87258,51,1,1,0,Peníze
STUD85744,10,1,1,0,Peníze
STUD67521,61,1,1,0,Peníze
STUD94665,10,1,1,0,Peníze
STUD6258,141,1,1,0,Peníze
STUD62081,141,1,1,0,Peníze
STUD97892,111,1,1,0,Peníze
STUD72036,81,1,1,0,Peníze
STUD23797,0,1,0,0,NA
STUD67485,31,1,1,0,Peníze
STUD94865,61,1,1,0,Peníze
STUD50553,141,1,1,0,Peníze
STUD1685,0,1,1,0,NA
STUD60257,0,1,1,0,NA
STUD58106,0,1,0,0,NA
STUD29066,141,1,1,0,Peníze
STUD82644,81,1,1,0,Peníze
STUD62675,121,1,1,0,Peníze
STUD52241,51,1,1,0,Peníze
STUD37252,0,0,1,0,Peníze
STUD98516,111,1,1,0,Peníze
STUD34523,111,1,1,0,Peníze
STUD36574,191,1,1,0,Peníze
STUD75663,25,1,1,0,Peníze
STUD60289,1,1,1,0,NA
STUD43321,141,1,1,0,Peníze
STUD22131,111,1,1,0,Peníze
STUD25234,141,1,1,0,Peníze
STUD17852,25,1,1,0,Peníze
STUD76324,0,1,0,0,NA
STUD21907,0,1,0,0,NA
STUD21720,121,1,1,0,Trendaro
STUD51500,26,1,1,0,Peníze
STUD11709,116,1,1,0,Peníze
STUD56702,141,1,1,0,Peníze
STUD1987,141,1,1,0,Peníze
STUD63465,141,1,1,0,Peníze
STUD66504,20,1,0,0,NA
STUD88698,171,1,1,0,Peníze
STUD17529,121,1,1,0,Peníze
STUD43738,141,1,1,0,Peníze
STUD19050,81,1,1,0,Peníze
STUD51057,141,1,1,0,Peníze
STUD87982,121,1,1,0,Peníze
STUD49839,121,1,1,0,Peníze
STUD37401,121,1,1,0,Peníze
STUD23425,31,1,1,0,Peníze
STUD31283,121,1,1,0,Peníze
STUD8867,121,1,1,0,Peníze
STUD64334,0,1,1,0,NA
STUD89080,121,1,1,0,Peníze
STUD925,131,1,1,0,Peníze
STUD91450,141,1,1,0,Peníze
STUD48837,121,1,1,0,Peníze
STUD94142,10,1,1,0,Peníze
STUD88145,121,1,1,0,Peníze
STUD11584,26,1,1,0,Peníze
STUD85977,0,1,0,0,NA
STUD97589,111,1,1,0,Peníze
STUD81030,121,1,1,0,Peníze
STUD56868,61,1,1,0,Peníze
STUD19051,171,1,1,0,Peníze
STUD9478,30,1,1,0,Trendaro
STUD2046,30,1,1,0,Peníze
STUD29871,141,1,1,0,Peníze
STUD19342,0,1,0,0,NA
STUD26869,0,1,1,0,NA
STUD62736,121,1,1,0,Peníze
STUD33608,141,1,1,0,Peníze
STUD12225,141,1,1,0,Peníze
STUD71098,135,1,1,0,Peníze
STUD27969,10,1,1,0,Peníze
STUD27802,36,1,1,0,Peníze
STUD64934,10,1,1,0,Peníze
STUD53076,121,1,1,0,Peníze
STUD50093,25,1,1,0,Peníze
STUD99405,55,1,1,0,Peníze
STUD27151,11,1,1,0,Peníze
STUD69872,31,1,1,0,Peníze
STUD59851,45,1,1,0,Peníze
STUD52921,121,1,1,0,Peníze
STUD70431,121,1,1,0,Peníze
STUD31601,141,1,1,0,Peníze
STUD77595,121,1,1,0,Peníze
STUD60655,121,1,1,0,Peníze
STUD23499,0,1,0,0,NA
STUD98673,10,1,1,0,Peníze
STUD68088,121,1,1,0,Peníze
STUD53128,121,1,1,0,Peníze
STUD49125,20,1,0,0,NA
STUD66320,120,1,1,0,Peníze
STUD31604,51,1,1,0,Peníze
STUD48863,121,1,1,0,Peníze
STUD28656,11,1,1,0,Peníze
STUD76398,11,1,1,0,Peníze
STUD81369,141,1,1,0,Útulek pro psy
STUD4696,11,1,1,0,Peníze
STUD60889,186,1,1,0,Peníze
STUD84761,26,1,1,0,Peníze
STUD29961,46,1,1,0,Peníze
STUD81767,169,1,1,0,Peníze
STUD3027,0,1,1,0,NA
STUD27758,141,1,1,0,Peníze
STUD99542,46,1,1,0,Peníze
STUD40362,172,1,1,0,Peníze
STUD45428,141,1,1,0,Peníze
STUD48522,148,1,1,0,Peníze
STUD95057,155,1,1,0,Peníze
STUD26149,121,1,1,0,Peníze
STUD5193,136,1,1,0,Peníze
STUD9897,121,1,1,0,Peníze
STUD59290,20,1,1,1,Peníze
STUD2425,50,1,1,0,Peníze
STUD81812,51,1,1,0,Peníze
STUD77223,121,1,1,0,Peníze
STUD10934,51,1,1,0,Peníze
STUD1452,20,1,1,0,NA
STUD54182,26,1,1,0,Peníze
STUD49787,61,1,1,0,Peníze
STUD92209,121,1,1,0,Peníze
STUD86334,0,1,1,1,Peníze
STUD14424,0,1,0,0,NA
STUD6125,20,1,1,0,NA
STUD91308,26,1,1,0,Peníze
STUD91363,0,1,0,0,NA
STUD43610,128,1,1,0,Peníze
STUD57102,185,1,1,0,Peníze
STUD67069,173,1,1,0,Peníze
STUD57740,220,1,1,0,Peníze
STUD13741,148,1,1,0,Peníze
STUD2919,121,1,1,0,Peníze
STUD34528,148,1,1,0,Peníze
STUD63815,0,1,0,0,NA
STUD12924,20,1,0,0,NA
STUD15127,46,1,1,0,Peníze
STUD42013,56,1,1,0,Peníze
STUD11447,156,1,1,0,Peníze
STUD92390,121,1,1,0,Peníze
STUD60701,51,1,1,0,Peníze
STUD44158,0,1,1,0,NA
STUD50004,20,1,0,0,NA
STUD77347,121,1,1,0,Peníze
STUD50201,171,1,1,0,Peníze
STUD97422,26,1,1,0,Peníze
STUD68110,91,1,1,0,Peníze
STUD40849,0,1,0,0,NA
STUD23582,148,1,1,0,Peníze
STUD77380,110,1,1,0,Peníze
STUD27221,0,1,0,0,NA
STUD92059,20,1,1,0,NA
STUD24782,141,1,1,0,Peníze
STUD57809,71,1,1,0,Peníze
STUD87487,0,1,0,0,NA
STUD47215,30,1,1,0,Peníze
STUD37132,0,1,1,0,NA
STUD4262,46,1,1,0,Peníze
STUD25664,20,1,0,0,NA
STUD34756,141,1,1,0,Peníze
STUD93094,20,1,0,0,NA
STUD85972,0,1,0,0,NA
STUD55070,0,1,1,0,NA
STUD40843,0,0,1,0,Peníze
STUD68159,0,0,1,0,Peníze
STUD54387,121,1,1,0,Peníze
STUD22587,122,1,1,0,Peníze
STUD82350,158,1,1,0,Peníze
STUD37895,101,1,1,0,Peníze
STUD56154,0,1,0,0,NA
STUD68100,141,1,1,0,Peníze
STUD26462,121,1,1,0,Peníze
STUD86586,91,1,1,0,Peníze
STUD1166,121,1,1,0,Peníze
STUD58322,121,1,1,0,Peníze
STUD54735,0,1,1,0,NA
STUD15724,51,1,1,0,Peníze
STUD16929,151,1,1,0,Peníze
STUD47446,0,1,0,0,NA
STUD89660,121,1,1,0,Peníze
STUD786,152,1,1,0,Peníze
STUD18098,36,1,1,0,Peníze
STUD82856,135,1,1,0,Peníze
STUD86583,31,1,1,0,Peníze
STUD38588,26,1,1,0,Peníze
STUD41041,31,1,1,0,Trendaro
STUD5616,0,1,0,0,NA
STUD97109,26,1,1,0,Peníze
STUD3925,162,1,1,0,Peníze
STUD43869,111,1,1,0,Peníze
STUD81775,121,1,1,0,Peníze
STUD61099,155,1,1,0,Peníze
STUD61955,135,1,1,0,Peníze
STUD47421,25,1,1,0,Peníze
STUD83160,10,1,1,0,Peníze
STUD51208,0,1,0,0,NA
STUD23070,128,1,1,0,Peníze
STUD33080,0,1,0,0,NA
STUD71173,91,1,1,0,Peníze
STUD92803,0,1,0,0,NA
STUD39775,61,1,1,0,Peníze
STUD68200,111,1,1,0,Peníze
STUD46431,41,1,1,0,Peníze
STUD33402,55,1,1,0,Peníze
STUD92991,121,1,1,0,Peníze
STUD47793,187,1,1,0,Peníze
STUD40714,121,1,1,0,Peníze
STUD33044,168,1,1,0,Peníze
STUD66502,20,1,0,0,NA
STUD71388,121,1,1,0,Peníze
STUD29335,56,1,1,0,Peníze
STUD56732,10,1,1,0,Peníze
STUD3748,0,1,1,0,NA
STUD51006,51,1,1,0,Peníze
STUD14434,46,1,1,0,Peníze
STUD70485,25,1,1,0,Peníze
STUD26806,141,1,1,0,Peníze
STUD60553,0,1,1,0,NA
STUD22602,155,1,1,0,Peníze
STUD33898,11,1,1,0,Peníze
STUD50658,20,1,0,0,NA
STUD18397,121,1,1,0,Peníze
STUD33944,141,1,1,0,Peníze
STUD58087,30,1,1,0,Peníze
STUD17444,121,1,1,0,Peníze
STUD66884,169,1,1,0,Peníze
STUD55937,250,1,1,0,Peníze
STUD93800,0,1,0,0,NA
STUD83,20,1,1,0,Peníze
STUD4517,0,1,1,0,NA
STUD91808,51,1,1,0,Peníze
STUD36735,155,1,1,0,Peníze
STUD99599,121,1,1,0,Peníze
STUD24139,141,1,1,0,Peníze
STUD96883,71,1,1,0,Peníze
STUD33644,31,1,1,0,Peníze
STUD93764,162,1,1,0,Peníze
STUD7442,121,1,1,0,Peníze
STUD43514,46,1,1,0,Útulek pro psy
STUD64799,121,1,1,0,Peníze
STUD69940,0,1,0,0,NA
STUD86328,20,1,0,0,NA
STUD71919,0,1,0,0,NA
STUD82586,165,1,1,0,Peníze
STUD49732,26,1,1,0,Útulek pro psy
STUD45791,20,1,0,0,NA
STUD2076,121,1,1,0,Peníze
STUD54282,81,1,1,0,Peníze
STUD94666,135,1,1,0,Peníze
STUD27912,20,1,0,0,NA
STUD7432,0,1,1,0,Peníze
STUD77619,10,1,1,0,Peníze
STUD3158,30,1,1,0,Peníze
STUD11182,46,1,1,0,Peníze
STUD3726,131,1,1,0,Peníze
STUD6474,26,1,1,0,Peníze
STUD41954,141,1,1,0,Peníze
STUD94100,25,1,1,0,Peníze
STUD90441,26,1,1,0,Peníze
STUD22617,116,1,1,0,Peníze
STUD67776,149,1,1,0,Peníze
STUD71302,121,1,1,0,Peníze
STUD56168,25,1,1,0,Peníze
STUD95338,141,1,1,0,Peníze
STUD12637,56,1,1,0,Peníze
STUD49103,71,1,1,0,Peníze
STUD71417,207,1,1,0,Peníze
STUD94561,0,1,0,0,NA
STUD95580,26,1,1,0,Peníze
STUD56498,121,1,1,0,Peníze
STUD34974,0,1,1,0,NA
STUD84652,158,1,1,0,Peníze
STUD91608,0,1,1,0,NA
STUD19529,0,1,1,0,NA
STUD8735,121,1,1,0,Peníze
STUD59333,31,1,1,0,Peníze
STUD23517,51,1,1,0,Peníze
STUD94640,71,1,1,0,Peníze
STUD12262,121,1,1,0,Peníze
STUD53253,71,1,1,0,Peníze
STUD80317,155,1,1,0,Peníze
STUD91253,121,1,1,0,Peníze
STUD94197,0,1,0,0,NA
STUD33065,0,1,0,0,NA
STUD99498,111,1,1,0,Peníze
STUD82500,163,1,1,0,Peníze
STUD3076,35,1,1,0,Peníze
STUD80934,0,0,1,0,Peníze
STUD89240,0,0,1,1,Peníze
STUD16468,136,1,1,0,Peníze
STUD76298,0,1,1,0,NA
STUD31766,0,1,0,0,NA
STUD26122,0,1,1,0,NA
STUD69187,135,1,1,0,Peníze
STUD36957,0,1,0,0,NA
STUD63336,26,1,1,0,Peníze
STUD2244,179,1,1,0,Peníze
STUD44492,0,1,0,0,NA
STUD45237,141,1,1,0,Peníze
STUD85975,183,1,1,0,Peníze
STUD89864,121,1,1,0,Peníze
STUD69694,20,1,1,0,NA
STUD89455,20,1,0,0,NA
STUD29304,21,1,1,0,NA
STUD25600,123,1,1,0,Peníze
STUD934,145,1,1,0,Peníze
STUD68274,159,1,1,0,Peníze
STUD92086,10,1,1,0,Peníze
STUD52902,0,1,1,0,NA
STUD67270,30,1,1,0,Peníze
STUD4293,141,1,1,0,Peníze
STUD28186,0,1,1,0,NA
STUD59743,159,1,1,0,Peníze
STUD84151,20,1,1,0,NA
STUD82764,182,1,1,0,Peníze
STUD78509,145,1,1,0,Peníze
STUD24838,0,0,0,0,NA
STUD29613,0,1,0,0,NA
STUD26979,151,1,1,0,Peníze
STUD89775,141,1,1,0,Peníze
STUD17108,61,1,1,0,Peníze
STUD55788,138,1,1,0,Peníze
STUD73927,51,1,1,0,Peníze
STUD86821,0,1,0,0,NA
STUD82307,121,1,1,0,Peníze
STUD69931,91,1,1,0,Trendaro
STUD42814,145,1,1,0,Peníze
STUD20099,111,1,1,0,Peníze
STUD57109,25,1,1,0,Peníze
STUD6315,26,1,1,0,Peníze
STUD49036,220,1,1,0,Peníze
STUD33952,0,0,0,0,NA
STUD51935,121,1,1,0,Peníze
STUD8674,128,1,1,0,Peníze
STUD99875,20,1,0,0,NA
STUD72918,30,1,1,0,Peníze
STUD89701,0,0,0,0,NA
STUD45611,162,1,1,0,Peníze
STUD85855,141,1,1,0,Peníze
STUD5653,121,1,1,0,Peníze
STUD83040,175,1,1,0,Peníze
STUD86849,20,1,1,0,NA
STUD40401,0,1,1,0,NA
STUD95046,135,1,1,0,Peníze
STUD96439,0,1,1,0,NA
STUD82613,142,1,1,0,Peníze
STUD98666,20,1,0,0,NA
STUD75117,20,1,1,0,NA
STUD88701,91,1,1,0,Peníze
STUD69990,46,1,1,0,Peníze
STUD9145,91,1,1,0,Peníze
STUD41120,158,1,1,0,Peníze
STUD16103,51,1,1,0,Peníze
STUD80080,116,1,1,0,Peníze
STUD17583,148,1,1,0,Peníze
STUD17182,20,1,0,0,NA
STUD90940,36,1,1,0,Peníze
STUD26085,20,1,1,0,Peníze
STUD6946,121,1,1,0,Peníze
STUD16047,20,1,0,0,NA
STUD19254,152,1,1,0,Peníze
STUD89384,91,1,1,0,Peníze
STUD65771,145,1,1,0,Peníze
STUD78505,121,1,1,0,Peníze
STUD75564,136,1,1,0,Peníze
STUD13544,121,1,1,0,Peníze
STUD45581,20,1,0,0,NA
STUD53571,173,1,1,0,Peníze
STUD93871,0,1,0,0,NA
STUD5748,20,1,0,0,NA
STUD17611,126,1,1,0,Peníze
STUD599,0,0,0,0,NA
STUD71412,0,1,0,0,NA
STUD92011,45,1,1,0,Peníze
STUD28546,0,1,1,0,NA
STUD29661,121,1,1,0,Peníze
STUD81500,20,1,0,0,NA
STUD89797,20,1,0,0,NA
STUD79514,20,1,0,0,NA
STUD60734,224,1,1,0,Peníze
STUD63738,20,1,0,0,NA
STUD35433,20,1,0,0,NA
STUD44832,20,1,0,0,NA
STUD67880,0,1,1,0,NA
STUD15555,20,1,0,0,NA
STUD80209,121,1,1,0,Peníze
STUD67606,136,1,1,0,Peníze
STUD66603,30,1,1,0,Peníze
STUD38534,20,1,0,0,NA
STUD18088,128,1,1,0,Peníze
STUD8441,30,1,1,0,Peníze
STUD43554,31,1,1,0,Peníze
STUD20255,0,1,0,0,NA
STUD95718,76,1,1,0,Peníze
STUD28958,121,1,1,0,Peníze
STUD12429,46,1,1,0,Peníze
STUD64115,155,1,1,0,Peníze
STUD9726,26,1,1,0,Peníze
STUD59761,0,1,1,0,NA
STUD83833,121,1,1,0,Peníze
STUD91830,20,1,0,0,NA
STUD99625,0,1,0,0,NA
STUD53947,11,1,1,0,Peníze
STUD91116,128,1,1,0,Peníze
STUD10576,20,1,0,0,NA
STUD80414,141,1,1,0,Peníze
STUD49980,135,1,1,0,Peníze
STUD44963,148,1,1,0,Peníze
STUD41060,121,1,1,0,Peníze
STUD65946,31,1,1,0,Peníze
STUD66664,148,1,1,0,Peníze
STUD15222,116,1,1,0,Peníze
STUD96147,0,1,1,1,Peníze
STUD96223,169,1,1,0,Peníze
STUD95574,0,1,0,0,NA
STUD14329,56,1,1,0,Peníze
STUD32666,20,1,0,0,NA
STUD1455,20,1,1,0,NA
STUD39090,20,1,1,0,NA
STUD87778,20,1,0,0,NA
STUD32512,66,1,1,0,Peníze
STUD89245,91,1,1,0,Peníze
STUD95838,76,1,1,0,Trendaro
STUD62744,46,1,1,0,Peníze
STUD86417,131,1,1,0,Peníze
STUD43281,121,1,1,0,Peníze
STUD51271,20,1,1,0,NA
STUD81117,20,1,0,0,NA
STUD38682,128,1,1,0,Peníze
STUD60996,158,1,1,0,Peníze
STUD97987,0,1,1,1,Peníze
STUD95068,25,1,1,0,Peníze
STUD6123,155,1,1,0,Peníze
STUD62731,135,1,1,0,Peníze
STUD53107,10,1,1,0,Peníze
STUD77098,128,1,1,0,Peníze
STUD76997,135,1,1,0,Peníze
STUD62665,101,1,1,0,Peníze
STUD29316,141,1,1,0,Peníze
STUD39565,46,1,1,0,Peníze
STUD13948,20,1,1,0,NA
STUD33003,20,1,1,0,NA
STUD57629,0,1,0,0,NA
STUD71959,155,1,1,0,Peníze
STUD47214,121,1,1,0,Peníze
STUD14497,20,1,1,0,NA
STUD38713,141,1,1,0,Peníze
STUD60769,51,1,1,0,Peníze
STUD75207,162,1,1,0,Peníze
STUD9643,20,1,1,0,NA
STUD28808,148,1,1,0,Peníze
STUD67087,121,1,1,0,Peníze
STUD37246,30,1,1,0,Peníze
STUD62063,131,1,1,0,Peníze
STUD82158,111,1,1,0,Peníze
STUD34898,141,1,1,0,Peníze
STUD8444,25,1,1,0,Trendaro
STUD29076,193,1,1,0,Peníze
STUD649,0,1,0,0,NA
STUD56395,20,1,0,0,NA
STUD26980,158,1,1,0,Peníze
STUD35380,20,1,0,0,NA
STUD30105,20,1,0,0,NA
STUD73175,121,1,1,0,Peníze
STUD50402,36,1,1,0,Peníze
STUD37227,0,1,1,1,Peníze
STUD47135,20,1,0,0,NA
STUD87426,31,1,1,0,Peníze
STUD47632,141,1,1,0,Peníze
STUD88228,0,1,0,0,NA
STUD3845,101,1,1,0,Peníze
STUD30640,0,1,0,0,NA
STUD49404,20,1,0,0,NA
STUD58721,141,1,1,0,Peníze
STUD58416,20,1,1,0,NA
STUD11712,0,1,0,0,NA
STUD14878,128,1,1,0,Peníze
STUD76669,41,1,1,0,Peníze
STUD96461,0,1,0,0,NA
STUD14553,0,1,0,0,NA
STUD80051,128,1,1,0,Peníze
STUD42974,0,1,0,0,NA
STUD49951,10,1,1,0,Peníze
STUD77445,116,1,1,0,Peníze
STUD17811,20,1,0,0,NA
STUD57984,0,1,1,0,NA
STUD92129,0,1,1,0,NA
STUD43552,66,1,1,0,Lékaři bez hranic
STUD36755,20,1,0,0,NA
STUD17851,143,1,1,0,Peníze
STUD60111,146,1,1,0,Peníze
STUD3903,0,1,0,0,NA
STUD47565,141,1,1,0,Peníze
STUD84207,158,1,1,0,Peníze
STUD81723,128,1,1,0,Trendaro
STUD83612,172,1,1,0,Peníze
STUD28517,116,1,1,0,Peníze
STUD56386,138,1,1,0,Peníze
STUD25637,20,1,1,0,NA
STUD91916,210,1,1,0,Peníze
STUD35976,116,1,1,0,Peníze
STUD96507,0,1,0,0,NA
STUD85662,0,1,0,0,NA
STUD79019,51,1,1,0,Peníze
STUD63049,0,1,0,0,NA
STUD31208,0,1,0,0,NA
STUD72305,0,1,0,0,NA
STUD13701,81,1,1,0,Peníze
STUD33719,123,1,1,0,Peníze
STUD94860,128,1,1,0,Peníze
STUD44434,121,1,1,0,Peníze
STUD81810,131,1,1,0,Peníze
STUD72473,0,1,0,0,NA
STUD91009,141,1,1,0,Peníze
STUD49822,121,1,1,0,Peníze
STUD74981,46,1,1,0,Peníze
STUD22795,121,1,1,0,Peníze
STUD58482,101,1,1,0,Peníze
STUD87511,30,1,1,0,Peníze
STUD55119,172,1,1,0,Peníze
STUD75259,0,1,1,1,Peníze
STUD99713,0,1,0,0,NA
STUD13369,0,1,1,0,NA
STUD44478,147,1,1,0,Peníze
STUD39724,20,1,0,0,NA
STUD57053,0,1,0,0,NA
STUD98046,159,1,1,0,Peníze
STUD90046,145,1,1,0,Peníze
STUD69009,0,0,0,0,NA
STUD31152,0,1,0,0,NA
STUD2395,128,1,1,0,Peníze
STUD18603,0,1,1,0,NA
STUD46927,121,1,1,0,Peníze
STUD80312,20,1,0,0,NA
STUD76085,91,1,1,0,Peníze
STUD9573,141,1,1,0,Peníze
STUD1020,128,1,1,0,Peníze
STUD30668,51,1,1,0,Peníze
STUD49212,0,1,0,0,NA
STUD90235,0,1,1,0,NA
STUD44172,20,1,0,0,NA
STUD83936,0,1,0,0,NA
STUD65398,0,1,0,0,NA
STUD8173,20,1,1,0,NA
STUD87373,20,1,0,0,NA
STUD22946,0,1,0,0,NA
STUD46674,20,1,0,0,NA
STUD62775,31,1,1,0,Peníze
STUD45692,46,1,1,0,Peníze
STUD23019,0,1,0,0,NA
STUD59613,0,0,0,0,NA
STUD22882,121,1,1,0,Peníze
STUD41070,135,1,1,0,Peníze
STUD44834,0,1,0,0,NA
STUD86195,81,1,1,0,Peníze
STUD30075,0,1,1,0,NA
STUD30581,138,1,1,0,Peníze
STUD48381,20,1,0,0,NA
STUD80288,10,1,1,0,Peníze
STUD24951,20,1,1,0,NA
STUD76340,20,1,1,0,NA
STUD77151,20,1,1,0,NA
STUD7605,46,1,1,0,Peníze
STUD32060,175,1,1,0,Peníze
STUD95986,121,1,1,0,Peníze
STUD19984,0,1,0,0,NA
STUD99951,0,1,1,0,NA
STUD45522,115,1,1,0,Peníze
STUD18089,25,1,1,0,Peníze
STUD12695,20,1,1,0,NA
STUD80617,20,1,0,0,NA
STUD52434,0,1,0,0,NA
STUD20518,20,1,1,0,NA
STUD25052,0,1,0,0,NA
STUD11140,179,1,1,0,Peníze
STUD67314,71,1,1,0,Peníze
STUD86516,0,1,1,0,NA
STUD74544,0,1,0,0,NA
STUD73139,0,1,0,0,NA
STUD41933,35,1,1,0,Peníze
STUD46140,51,1,1,0,Peníze
STUD8013,0,1,0,0,NA
STUD95576,0,1,0,0,NA
STUD42607,0,1,0,0,NA
STUD49750,101,1,1,0,Peníze
STUD75606,0,1,0,0,NA
STUD94036,141,1,1,0,Peníze
STUD40853,31,1,1,0,Peníze
STUD12269,46,1,1,0,Peníze
STUD89242,31,1,1,0,Peníze
STUD19136,0,1,0,0,NA
STUD64429,20,1,0,0,NA
STUD47335,121,1,1,0,Peníze
STUD81391,128,1,1,0,Peníze
